email_id,email_text,email_version,hour,weekday,user_country,user_past_purchases,email_opened,link_clicked,group
51167,long_email,generic,1,Tuesday,US,4,0,0,Treatment
277212,long_email,generic,9,Monday,US,2,0,0,Treatment
721625,short_email,personalized,6,Thursday,US,7,1,1,Treatment
499011,long_email,personalized,3,Sunday,US,0,0,0,Treatment
262903,short_email,generic,16,Wednesday,UK,4,0,0,Treatment
777186,long_email,personalized,8,Friday,FR,5,0,0,Treatment
804439,short_email,generic,6,Sunday,UK,3,0,0,Treatment
107761,long_email,generic,9,Sunday,UK,0,0,0,Treatment
256172,short_email,generic,7,Tuesday,FR,5,0,0,Treatment
400981,long_email,generic,15,Monday,ES,1,0,0,Treatment
233220,short_email,personalized,13,Thursday,ES,6,0,0,Treatment
313724,short_email,personalized,8,Tuesday,ES,3,0,0,Treatment
510779,long_email,generic,8,Monday,UK,5,0,0,Treatment
746662,long_email,personalized,5,Sunday,FR,9,0,0,Treatment
225624,short_email,personalized,6,Tuesday,US,4,0,0,Treatment
655272,long_email,personalized,14,Sunday,US,11,0,0,Treatment
901713,long_email,personalized,12,Friday,US,7,0,0,Treatment
838252,short_email,personalized,13,Monday,US,3,0,0,Treatment
832014,short_email,generic,7,Sunday,ES,3,0,0,Treatment
850323,long_email,personalized,6,Sunday,ES,1,0,0,Treatment
135729,long_email,personalized,12,Monday,US,1,1,1,Treatment
264933,short_email,personalized,2,Wednesday,US,2,0,0,Treatment
788738,long_email,personalized,13,Wednesday,ES,1,0,0,Treatment
55972,long_email,personalized,12,Sunday,FR,10,0,0,Treatment
691917,long_email,generic,12,Saturday,US,3,0,0,Treatment
228798,long_email,personalized,17,Friday,FR,2,0,0,Treatment
48948,short_email,generic,11,Thursday,ES,13,0,0,Treatment
197383,short_email,personalized,14,Monday,US,5,0,0,Treatment
321212,long_email,personalized,9,Tuesday,UK,1,0,0,Treatment
72477,short_email,generic,8,Sunday,US,3,0,0,Treatment
911434,short_email,generic,8,Friday,US,2,1,0,Treatment
559384,long_email,generic,12,Monday,US,6,1,0,Treatment
44738,short_email,generic,8,Thursday,UK,6,0,0,Treatment
147546,short_email,generic,9,Wednesday,US,7,0,0,Treatment
568838,short_email,personalized,12,Sunday,US,1,1,0,Treatment
270511,short_email,generic,4,Friday,US,4,0,0,Treatment
226909,long_email,personalized,12,Monday,US,3,0,0,Treatment
579499,short_email,generic,12,Friday,UK,0,0,0,Treatment
458558,long_email,generic,7,Friday,US,3,0,0,Treatment
479106,short_email,personalized,6,Tuesday,US,3,0,0,Treatment
977255,short_email,generic,7,Friday,US,1,0,0,Treatment
527516,short_email,personalized,17,Wednesday,UK,3,0,0,Treatment
753874,short_email,generic,18,Wednesday,UK,11,1,0,Treatment
210762,long_email,generic,5,Monday,US,1,0,0,Treatment
895926,short_email,personalized,8,Tuesday,FR,10,0,0,Treatment
639078,long_email,personalized,4,Thursday,US,0,0,0,Treatment
768302,short_email,personalized,5,Sunday,US,6,0,0,Treatment
139176,short_email,personalized,5,Wednesday,US,3,0,0,Treatment
602580,short_email,generic,12,Thursday,US,2,0,0,Treatment
536532,long_email,generic,1,Friday,UK,2,0,0,Treatment
617218,short_email,personalized,13,Monday,FR,7,0,0,Treatment
439882,long_email,personalized,15,Sunday,US,6,0,0,Treatment
421853,short_email,generic,10,Monday,UK,7,0,0,Treatment
174919,short_email,personalized,14,Wednesday,US,7,0,0,Treatment
300963,short_email,personalized,19,Sunday,US,1,0,0,Treatment
269474,short_email,personalized,11,Wednesday,ES,2,0,0,Treatment
170071,long_email,generic,5,Wednesday,US,7,0,0,Treatment
232772,short_email,generic,7,Saturday,UK,1,0,0,Treatment
916162,short_email,personalized,12,Sunday,US,2,1,0,Treatment
548910,short_email,personalized,7,Saturday,US,2,0,0,Treatment
774069,long_email,personalized,6,Wednesday,UK,1,0,0,Treatment
552487,long_email,personalized,8,Saturday,UK,3,0,0,Treatment
896325,short_email,generic,6,Friday,US,1,1,0,Treatment
265204,long_email,generic,13,Monday,US,2,0,0,Treatment
228986,long_email,generic,14,Sunday,UK,6,0,0,Treatment
275630,long_email,generic,10,Thursday,US,2,0,0,Treatment
541537,short_email,generic,7,Sunday,US,11,1,0,Treatment
63413,short_email,generic,10,Tuesday,UK,7,0,0,Treatment
909877,long_email,personalized,9,Tuesday,US,0,0,0,Treatment
349669,short_email,personalized,6,Tuesday,UK,6,0,0,Treatment
353349,short_email,generic,12,Monday,US,0,0,0,Treatment
183355,long_email,generic,10,Friday,US,5,0,0,Treatment
388819,long_email,generic,12,Friday,ES,1,0,0,Treatment
844328,short_email,personalized,9,Wednesday,US,7,0,0,Treatment
316326,long_email,generic,8,Wednesday,US,1,0,0,Treatment
433256,long_email,personalized,16,Friday,ES,3,0,0,Treatment
133726,long_email,generic,3,Thursday,US,4,0,0,Treatment
975440,long_email,generic,4,Monday,US,6,0,0,Treatment
186485,long_email,personalized,6,Monday,FR,1,0,0,Treatment
769362,long_email,generic,4,Wednesday,US,6,0,0,Treatment
811076,long_email,personalized,15,Wednesday,ES,2,0,0,Treatment
754090,short_email,personalized,6,Thursday,US,2,0,0,Treatment
890047,short_email,personalized,16,Friday,ES,4,0,0,Treatment
338886,short_email,generic,10,Friday,US,1,0,0,Treatment
906953,long_email,generic,1,Tuesday,UK,5,0,0,Treatment
285893,short_email,generic,6,Sunday,UK,9,0,0,Treatment
409915,short_email,generic,13,Wednesday,US,5,0,0,Treatment
157617,long_email,personalized,8,Friday,ES,2,0,0,Treatment
624051,short_email,personalized,5,Saturday,US,3,0,0,Treatment
138218,short_email,generic,4,Friday,UK,5,0,0,Treatment
455176,short_email,personalized,7,Thursday,US,8,1,0,Treatment
867485,short_email,generic,7,Saturday,US,6,0,0,Treatment
66644,long_email,generic,9,Thursday,US,4,0,0,Treatment
809,short_email,personalized,13,Thursday,US,0,0,0,Treatment
487019,long_email,personalized,6,Friday,UK,8,0,0,Treatment
532247,long_email,generic,7,Friday,US,0,0,0,Treatment
113584,short_email,generic,4,Wednesday,ES,5,0,0,Treatment
864536,short_email,personalized,16,Saturday,US,5,0,0,Treatment
101609,short_email,generic,13,Tuesday,US,7,0,0,Treatment
3088,short_email,generic,13,Wednesday,US,10,0,0,Treatment
147520,long_email,generic,15,Sunday,US,10,0,0,Treatment
76980,short_email,personalized,12,Monday,UK,2,0,0,Treatment
382985,short_email,generic,6,Monday,ES,4,0,0,Treatment
61264,short_email,generic,15,Wednesday,UK,5,0,0,Treatment
812215,short_email,generic,18,Saturday,UK,3,1,0,Treatment
783839,long_email,generic,18,Friday,US,5,0,0,Treatment
491891,long_email,personalized,6,Wednesday,UK,6,0,0,Treatment
964995,long_email,generic,17,Tuesday,US,0,0,0,Treatment
621042,long_email,generic,4,Monday,US,8,0,0,Treatment
459733,short_email,generic,7,Monday,US,7,0,0,Treatment
551578,long_email,generic,12,Monday,US,0,0,0,Treatment
648730,short_email,generic,10,Wednesday,US,4,1,0,Treatment
604606,long_email,personalized,14,Wednesday,FR,7,0,0,Treatment
666833,long_email,personalized,9,Tuesday,US,8,0,0,Treatment
728668,short_email,personalized,7,Saturday,UK,3,0,0,Treatment
564299,short_email,personalized,4,Sunday,US,18,0,0,Treatment
53705,long_email,generic,9,Wednesday,ES,1,1,0,Treatment
958614,long_email,personalized,11,Monday,US,3,0,0,Treatment
918907,long_email,personalized,16,Saturday,FR,2,0,0,Treatment
504402,short_email,personalized,7,Wednesday,UK,10,0,0,Treatment
538396,long_email,personalized,9,Saturday,UK,1,0,0,Treatment
328675,short_email,generic,8,Saturday,US,6,0,0,Treatment
848408,long_email,personalized,9,Thursday,US,3,0,0,Treatment
933307,short_email,personalized,13,Saturday,UK,7,0,0,Treatment
535751,long_email,generic,14,Saturday,US,2,0,0,Treatment
14615,long_email,personalized,3,Friday,US,8,0,0,Treatment
895390,short_email,generic,11,Saturday,FR,0,0,0,Treatment
447436,short_email,personalized,2,Wednesday,US,7,1,0,Treatment
243216,long_email,personalized,3,Saturday,US,4,0,0,Treatment
173221,long_email,personalized,17,Friday,US,3,0,0,Treatment
197682,long_email,generic,4,Thursday,FR,1,0,0,Treatment
30579,short_email,generic,22,Tuesday,US,0,0,0,Treatment
162182,long_email,generic,17,Tuesday,US,2,0,0,Treatment
318831,long_email,personalized,9,Saturday,US,4,0,0,Treatment
767558,short_email,personalized,10,Saturday,UK,5,0,0,Treatment
787792,long_email,personalized,9,Thursday,US,0,0,0,Treatment
914615,short_email,personalized,2,Friday,UK,0,0,0,Treatment
451364,long_email,personalized,9,Saturday,UK,7,0,0,Treatment
343175,long_email,personalized,5,Saturday,UK,2,0,0,Treatment
936882,long_email,personalized,4,Saturday,FR,3,0,0,Treatment
891581,short_email,personalized,20,Saturday,UK,4,0,0,Treatment
593635,short_email,personalized,3,Wednesday,ES,6,0,0,Treatment
8101,short_email,personalized,12,Thursday,UK,3,0,0,Treatment
304123,short_email,personalized,7,Friday,UK,1,0,0,Treatment
18655,long_email,generic,3,Wednesday,US,8,0,0,Treatment
680160,short_email,personalized,10,Monday,FR,7,0,0,Treatment
284567,short_email,generic,12,Monday,UK,11,1,1,Treatment
734689,short_email,generic,1,Friday,US,10,0,0,Treatment
794013,long_email,generic,16,Thursday,UK,0,0,0,Treatment
452900,short_email,personalized,8,Tuesday,ES,6,0,0,Treatment
199047,short_email,personalized,5,Thursday,FR,5,0,0,Treatment
484318,long_email,generic,19,Thursday,US,10,0,0,Treatment
208942,short_email,personalized,12,Saturday,US,4,0,0,Treatment
682820,short_email,personalized,2,Friday,FR,0,0,0,Treatment
720808,long_email,generic,5,Saturday,US,1,0,0,Treatment
789779,short_email,generic,1,Tuesday,UK,0,0,0,Treatment
991867,short_email,generic,2,Tuesday,US,3,0,0,Treatment
394827,short_email,personalized,14,Sunday,ES,0,0,0,Treatment
191979,long_email,personalized,7,Tuesday,US,3,0,0,Treatment
458830,short_email,personalized,10,Thursday,US,0,0,0,Treatment
965497,long_email,personalized,6,Wednesday,UK,8,0,0,Treatment
481625,long_email,generic,14,Saturday,UK,4,0,0,Treatment
572307,long_email,generic,9,Friday,US,9,0,0,Treatment
593567,short_email,personalized,8,Monday,FR,0,0,0,Treatment
720557,short_email,personalized,11,Sunday,US,1,0,0,Treatment
327834,long_email,generic,11,Thursday,UK,2,0,0,Treatment
8706,short_email,personalized,5,Sunday,ES,0,0,0,Treatment
384885,long_email,generic,2,Sunday,ES,2,0,0,Treatment
351294,short_email,personalized,1,Saturday,FR,7,0,0,Treatment
553207,short_email,personalized,17,Thursday,ES,0,0,0,Treatment
100672,long_email,personalized,13,Wednesday,ES,1,0,0,Treatment
405096,long_email,personalized,3,Wednesday,FR,0,0,0,Treatment
166000,long_email,personalized,16,Monday,FR,3,0,0,Treatment
597793,short_email,generic,1,Wednesday,US,2,0,0,Treatment
257273,long_email,personalized,4,Monday,US,9,0,0,Treatment
520477,long_email,generic,1,Friday,FR,6,0,0,Treatment
728331,short_email,generic,4,Friday,US,0,0,0,Treatment
827276,long_email,personalized,7,Wednesday,US,2,0,0,Treatment
605131,short_email,personalized,7,Thursday,UK,1,0,0,Treatment
998600,long_email,personalized,21,Tuesday,UK,4,1,1,Treatment
894119,long_email,personalized,11,Saturday,UK,6,0,0,Treatment
242573,long_email,personalized,7,Monday,ES,2,0,0,Treatment
916316,long_email,personalized,11,Friday,UK,9,0,0,Treatment
164516,short_email,generic,13,Saturday,FR,4,0,0,Treatment
827291,long_email,personalized,12,Tuesday,UK,2,0,0,Treatment
336996,short_email,generic,12,Tuesday,US,2,0,0,Treatment
122452,long_email,generic,8,Sunday,US,2,1,1,Treatment
551560,short_email,personalized,10,Saturday,US,11,1,0,Treatment
306311,long_email,personalized,7,Tuesday,US,0,0,0,Treatment
700220,short_email,generic,5,Sunday,FR,6,1,0,Treatment
916664,short_email,personalized,2,Saturday,ES,3,0,0,Treatment
580762,long_email,personalized,2,Friday,US,0,0,0,Treatment
361459,long_email,generic,1,Monday,US,8,0,0,Treatment
894044,long_email,generic,15,Friday,UK,0,0,0,Treatment
608129,short_email,generic,8,Monday,ES,7,0,0,Treatment
373690,short_email,personalized,7,Sunday,US,0,0,0,Treatment
326737,short_email,personalized,12,Wednesday,UK,4,1,1,Treatment
424434,short_email,generic,6,Friday,US,0,0,0,Treatment
714146,long_email,personalized,8,Wednesday,US,11,0,0,Treatment
611551,short_email,personalized,6,Sunday,US,5,0,0,Treatment
685691,short_email,personalized,2,Tuesday,US,5,0,0,Treatment
179718,short_email,generic,9,Saturday,US,1,0,0,Treatment
395785,long_email,generic,6,Sunday,US,1,0,0,Treatment
857416,short_email,personalized,11,Monday,US,2,0,0,Treatment
303394,long_email,generic,7,Wednesday,US,4,0,0,Treatment
31402,long_email,personalized,12,Sunday,FR,5,0,0,Treatment
826155,long_email,personalized,6,Monday,US,6,0,0,Treatment
216096,long_email,personalized,16,Sunday,ES,2,0,0,Treatment
646557,short_email,generic,4,Thursday,FR,1,0,0,Treatment
898901,short_email,personalized,3,Sunday,US,6,0,0,Treatment
539189,short_email,generic,12,Monday,UK,2,0,0,Treatment
647611,short_email,personalized,7,Monday,US,0,0,0,Treatment
203649,short_email,generic,4,Monday,US,9,0,0,Treatment
216467,long_email,personalized,11,Monday,US,2,0,0,Treatment
983758,short_email,personalized,14,Saturday,UK,0,0,0,Treatment
352524,long_email,generic,5,Saturday,UK,13,0,0,Treatment
909966,long_email,generic,7,Friday,US,0,0,0,Treatment
536169,short_email,personalized,8,Friday,UK,6,0,0,Treatment
244845,short_email,generic,1,Friday,UK,2,0,0,Treatment
160339,short_email,generic,5,Thursday,US,4,1,1,Treatment
749277,long_email,personalized,6,Saturday,US,1,0,0,Treatment
223019,short_email,personalized,11,Thursday,US,0,0,0,Treatment
548445,short_email,personalized,4,Monday,US,7,1,0,Treatment
586975,long_email,generic,8,Thursday,US,1,0,0,Treatment
660545,short_email,personalized,6,Friday,US,9,0,0,Treatment
555839,long_email,personalized,2,Tuesday,US,7,0,0,Treatment
342821,short_email,generic,3,Saturday,UK,3,0,0,Treatment
225728,short_email,generic,11,Wednesday,US,5,1,0,Treatment
165732,long_email,generic,16,Tuesday,US,5,0,0,Treatment
739099,short_email,personalized,9,Tuesday,UK,2,0,0,Treatment
401462,short_email,personalized,18,Friday,ES,11,0,0,Treatment
835105,long_email,personalized,9,Sunday,US,3,0,0,Treatment
497801,short_email,generic,7,Wednesday,US,4,0,0,Treatment
71164,short_email,personalized,15,Saturday,UK,6,1,1,Treatment
254624,short_email,generic,7,Tuesday,FR,1,0,0,Treatment
528440,short_email,generic,12,Sunday,US,0,0,0,Treatment
657227,long_email,personalized,13,Monday,US,5,1,0,Treatment
717998,short_email,personalized,5,Wednesday,US,3,1,0,Treatment
292337,short_email,personalized,7,Sunday,ES,1,0,0,Treatment
536478,short_email,personalized,5,Tuesday,US,1,0,0,Treatment
901457,long_email,personalized,8,Monday,US,4,0,0,Treatment
956316,short_email,generic,8,Friday,ES,0,0,0,Treatment
568313,long_email,generic,8,Monday,UK,4,0,0,Treatment
64692,long_email,generic,6,Thursday,US,2,0,0,Treatment
937875,short_email,personalized,7,Thursday,US,0,0,0,Treatment
681652,short_email,generic,2,Friday,US,4,0,0,Treatment
962495,short_email,generic,4,Thursday,FR,5,0,0,Treatment
973706,short_email,generic,9,Wednesday,US,5,0,0,Treatment
436828,short_email,personalized,8,Monday,US,0,0,0,Treatment
847324,short_email,generic,11,Tuesday,UK,1,0,0,Treatment
35943,long_email,personalized,3,Sunday,UK,14,0,0,Treatment
700684,short_email,personalized,12,Monday,UK,8,0,0,Treatment
854685,long_email,generic,14,Saturday,UK,2,0,0,Treatment
941776,short_email,personalized,6,Tuesday,ES,6,0,0,Treatment
138447,short_email,generic,12,Thursday,UK,6,0,0,Treatment
222574,long_email,personalized,4,Tuesday,FR,4,0,0,Treatment
670824,short_email,generic,13,Saturday,US,4,0,0,Treatment
954244,long_email,generic,12,Thursday,US,0,0,0,Treatment
688565,short_email,generic,17,Tuesday,US,3,0,0,Treatment
370143,short_email,generic,15,Tuesday,ES,3,0,0,Treatment
387637,short_email,generic,1,Wednesday,ES,3,0,0,Treatment
292068,long_email,generic,12,Friday,FR,2,0,0,Treatment
166094,long_email,generic,7,Wednesday,FR,4,0,0,Treatment
776776,short_email,personalized,11,Thursday,FR,2,1,0,Treatment
135289,long_email,generic,12,Saturday,US,8,0,0,Treatment
935769,long_email,personalized,6,Monday,US,4,0,0,Treatment
745309,short_email,generic,13,Tuesday,US,3,0,0,Treatment
111600,long_email,personalized,7,Thursday,US,3,0,0,Treatment
186558,long_email,personalized,8,Tuesday,US,5,0,0,Treatment
112298,short_email,generic,15,Friday,US,4,0,0,Treatment
791090,short_email,generic,3,Wednesday,UK,4,0,0,Treatment
611642,long_email,generic,11,Wednesday,UK,7,0,0,Treatment
471079,short_email,generic,11,Tuesday,US,8,0,0,Treatment
921047,long_email,generic,8,Wednesday,ES,4,0,0,Treatment
573914,short_email,personalized,9,Thursday,UK,2,0,0,Treatment
880682,short_email,personalized,8,Thursday,US,0,0,0,Treatment
576910,short_email,generic,10,Friday,US,1,0,0,Treatment
830927,short_email,personalized,8,Monday,US,5,0,0,Treatment
675161,long_email,generic,10,Wednesday,ES,2,0,0,Treatment
26626,long_email,personalized,7,Wednesday,US,3,0,0,Treatment
492201,long_email,personalized,21,Monday,UK,1,0,0,Treatment
613120,short_email,personalized,14,Saturday,US,8,0,0,Treatment
855909,short_email,generic,11,Wednesday,US,0,0,0,Treatment
513837,long_email,generic,11,Monday,US,9,0,0,Treatment
231314,long_email,personalized,7,Wednesday,US,9,0,0,Treatment
39225,short_email,personalized,5,Thursday,US,9,0,0,Treatment
208569,long_email,personalized,3,Wednesday,FR,1,0,0,Treatment
475360,long_email,personalized,13,Tuesday,FR,7,0,0,Treatment
808121,short_email,personalized,9,Thursday,US,8,0,0,Treatment
648653,short_email,generic,9,Thursday,US,2,0,0,Treatment
902851,long_email,generic,10,Saturday,ES,5,0,0,Treatment
572384,short_email,personalized,14,Sunday,FR,0,0,0,Treatment
716274,short_email,generic,12,Tuesday,UK,7,0,0,Treatment
757420,long_email,personalized,18,Saturday,UK,0,0,0,Treatment
732183,long_email,personalized,6,Wednesday,US,10,0,0,Treatment
213953,short_email,generic,8,Saturday,ES,3,0,0,Treatment
190869,long_email,generic,4,Thursday,FR,0,0,0,Treatment
76909,short_email,personalized,13,Thursday,US,7,0,0,Treatment
926828,long_email,generic,8,Friday,US,0,0,0,Treatment
834397,short_email,generic,7,Thursday,US,3,0,0,Treatment
982419,short_email,personalized,3,Thursday,US,4,0,0,Treatment
753401,long_email,personalized,14,Tuesday,UK,1,0,0,Treatment
136742,long_email,generic,13,Sunday,US,4,0,0,Treatment
909751,long_email,generic,12,Friday,US,0,0,0,Treatment
151120,long_email,generic,18,Wednesday,US,6,0,0,Treatment
467191,short_email,personalized,12,Saturday,US,1,0,0,Treatment
69197,short_email,personalized,9,Friday,US,4,0,0,Treatment
930155,short_email,generic,8,Thursday,US,4,0,0,Treatment
97456,long_email,generic,15,Thursday,US,6,1,1,Treatment
446227,short_email,personalized,3,Friday,US,0,0,0,Treatment
697178,long_email,generic,10,Saturday,US,10,0,0,Treatment
869229,long_email,generic,9,Friday,US,5,0,0,Treatment
800501,long_email,generic,11,Wednesday,US,5,0,0,Treatment
757926,long_email,generic,4,Tuesday,US,2,0,0,Treatment
607298,short_email,personalized,6,Sunday,US,3,0,0,Treatment
73170,long_email,generic,1,Sunday,US,0,0,0,Treatment
593259,long_email,generic,12,Saturday,US,6,0,0,Treatment
170383,short_email,personalized,9,Tuesday,US,3,0,0,Treatment
61370,long_email,personalized,8,Sunday,ES,4,0,0,Treatment
55915,short_email,generic,4,Wednesday,UK,8,0,0,Treatment
947747,long_email,generic,7,Thursday,US,9,0,0,Treatment
688574,short_email,personalized,5,Monday,UK,9,0,0,Treatment
892640,short_email,personalized,14,Thursday,US,6,0,0,Treatment
391729,short_email,personalized,9,Wednesday,FR,8,1,0,Treatment
353033,long_email,personalized,8,Thursday,UK,0,0,0,Treatment
757414,short_email,generic,7,Wednesday,ES,11,0,0,Treatment
72130,long_email,personalized,6,Wednesday,UK,9,0,0,Treatment
482605,short_email,personalized,11,Wednesday,US,10,0,0,Treatment
47603,short_email,personalized,12,Monday,US,5,0,0,Treatment
768849,long_email,personalized,5,Tuesday,UK,2,0,0,Treatment
422214,short_email,generic,6,Monday,US,3,0,0,Treatment
246810,long_email,personalized,6,Sunday,ES,5,0,0,Treatment
501950,long_email,generic,8,Saturday,FR,3,0,0,Treatment
851906,short_email,personalized,9,Sunday,UK,8,0,0,Treatment
943472,long_email,generic,14,Sunday,UK,6,0,0,Treatment
269001,long_email,generic,12,Saturday,US,5,0,0,Treatment
343873,long_email,personalized,8,Friday,US,7,0,0,Treatment
862114,long_email,generic,8,Thursday,US,2,0,0,Treatment
189777,long_email,generic,13,Thursday,US,0,0,0,Treatment
492740,short_email,generic,7,Wednesday,US,11,0,0,Treatment
99077,short_email,generic,10,Thursday,FR,0,0,0,Treatment
129138,long_email,generic,7,Friday,ES,11,0,0,Treatment
395842,short_email,generic,10,Friday,UK,1,0,0,Treatment
909228,short_email,personalized,1,Thursday,US,5,0,0,Treatment
849715,long_email,generic,2,Monday,US,1,0,0,Treatment
23531,short_email,personalized,8,Friday,ES,2,0,0,Treatment
344428,short_email,generic,7,Saturday,US,8,0,0,Treatment
992932,long_email,personalized,7,Monday,US,8,0,0,Treatment
748291,long_email,personalized,1,Sunday,UK,4,0,0,Treatment
702937,short_email,generic,13,Sunday,US,0,0,0,Treatment
917166,short_email,generic,13,Tuesday,US,2,0,0,Treatment
225833,short_email,generic,9,Saturday,UK,2,0,0,Treatment
392957,short_email,personalized,1,Wednesday,US,0,0,0,Treatment
385183,short_email,generic,17,Thursday,UK,4,0,0,Treatment
7919,long_email,personalized,8,Monday,US,8,0,0,Treatment
978121,short_email,generic,16,Tuesday,US,0,0,0,Treatment
106356,long_email,generic,5,Sunday,UK,0,0,0,Treatment
525415,short_email,generic,4,Wednesday,UK,8,0,0,Treatment
643951,long_email,generic,11,Thursday,ES,5,0,0,Treatment
218637,long_email,personalized,10,Sunday,ES,2,0,0,Treatment
480516,long_email,generic,3,Monday,US,4,0,0,Treatment
102744,long_email,personalized,12,Saturday,FR,9,0,0,Treatment
237409,short_email,generic,12,Monday,US,10,0,0,Treatment
418076,long_email,personalized,16,Wednesday,UK,1,0,0,Treatment
15669,short_email,generic,13,Monday,US,14,1,1,Treatment
268293,long_email,personalized,10,Saturday,US,11,1,0,Treatment
472333,long_email,generic,6,Wednesday,US,4,0,0,Treatment
666056,short_email,generic,14,Saturday,UK,0,0,0,Treatment
2825,long_email,generic,11,Monday,US,20,0,0,Treatment
942508,long_email,generic,16,Monday,ES,2,0,0,Treatment
973218,long_email,generic,7,Wednesday,UK,4,1,0,Treatment
306790,short_email,generic,22,Tuesday,US,12,0,0,Treatment
916521,long_email,generic,7,Tuesday,ES,1,0,0,Treatment
933920,long_email,personalized,6,Sunday,ES,0,0,0,Treatment
623589,short_email,personalized,7,Saturday,US,1,0,0,Treatment
226072,short_email,personalized,5,Wednesday,US,7,0,0,Treatment
552645,long_email,personalized,8,Monday,US,5,0,0,Treatment
710666,short_email,generic,10,Wednesday,US,4,0,0,Treatment
743430,long_email,generic,8,Thursday,ES,4,0,0,Treatment
443888,long_email,generic,15,Wednesday,US,9,0,0,Treatment
588330,long_email,generic,16,Tuesday,US,0,0,0,Treatment
786883,long_email,personalized,10,Saturday,US,1,0,0,Treatment
284437,long_email,personalized,9,Wednesday,US,3,0,0,Treatment
242833,short_email,personalized,1,Saturday,US,3,1,0,Treatment
214694,short_email,generic,12,Thursday,UK,7,1,1,Treatment
490639,long_email,personalized,10,Monday,FR,9,1,0,Treatment
892927,short_email,generic,4,Wednesday,UK,0,0,0,Treatment
713651,short_email,generic,11,Thursday,UK,7,0,0,Treatment
670552,short_email,generic,9,Tuesday,US,8,1,0,Treatment
575298,short_email,generic,11,Sunday,UK,2,0,0,Treatment
49639,long_email,personalized,16,Friday,US,9,0,0,Treatment
197836,short_email,generic,7,Saturday,UK,0,0,0,Treatment
361477,long_email,generic,7,Friday,FR,12,0,0,Treatment
500058,long_email,generic,5,Monday,ES,4,0,0,Treatment
831754,short_email,generic,10,Thursday,UK,3,0,0,Treatment
198620,short_email,personalized,8,Sunday,US,1,0,0,Treatment
922220,short_email,personalized,3,Monday,US,7,1,0,Treatment
